C¢digo municipio; Nombre municipio; C¢digo Establecimiento; Nombre Establecimiento; C¢digo Sede; Nombre Sede; Zona; Direcci¢n; TelÇfono
76895;ZARZAL;176895000044;IE ANTONIO NARI•O;176895000044;ANTONIO NARI•O;RURAL;CR 4 CLL 9 ESQUINA;
76895;ZARZAL;176895000265;IE SIMON BOLIVAR;176895000222;FRANCISCO JOSE DE CALDAS;URBANA;CRA 8 CLL 7;2206154
76895;ZARZAL;176895000109;IE NORMAL SUPERIOR NUESTRA SE•ORA DE LAS MERCEDES;176895000109;NUESTRA SE•ORA DE LAS MERCEDES;URBANA;CR 11 NO 11-55;2209474
76895;ZARZAL;176895000109;IE NORMAL SUPERIOR NUESTRA SE•ORA DE LAS MERCEDES;176895000478;LAS MERCEDES;URBANA;CLL 17 CRA 11 ESQ;2.03544e+006
76001;CALI;176001001672;INSTITUCION EDUCATIVA TECNICO DE COMERCIO SANTA CECILIA;176001042760;BRISAS DE LOS ALAMOS;URBANA;AV 2 BN CL 72 ;6650489
76001;CALI;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;176001004582;SEDE EUSTAQUIO PALACIOS;URBANA;KR 17 3 A 55 ;8858836
76001;CALI;176001001818;INSTITUCION EDUCATIVA DE SANTA LIBRADA;176001004558;SEDE LUIS CARLOS PE•A;URBANA;CL 7 14 36 ;8854742
76001;CALI;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;URBANA;IND CL 41 3N - 11;3798853 / 311 3871157
76001;CALI;176001003195;INSTITUCION EDUCATIVA JOSE ANTONIO GALAN;176001003148;ANDRES SANIN;URBANA;CL 46 BN 4 52;4469447
76001;CALI;176001040079;INSTITUCION EDUCATIVA SANTO TOMAS;176001004132;SANTO TOMAS DE AQUINO;URBANA;CL 32 2 11 ;3087732 / 304 4887782
76001;CALI;176001005091;INSTITUCION EDUCATIVA REPUBLICA DE ISRAEL;176001003331;MANUEL SANTIAGO VALLECILLA;URBANA;CL 43 4 B 33 ;4452193
76001;CALI;176001001656;INSTITUCION EDUCATIVA GUILLERMO VALENCIA;176001004299;VEINTIUNO DE SEPTIEMBRE;URBANA;KR 8 43 03 ;
76001;CALI;176001001699;INSTITUCION EDUCATIVA LA MERCED;176001001699;INSTITUCION EDUCATIVA LA MERCED;URBANA;CL 47 4 E 30 ;3827677 / 320 6966514
76001;CALI;176001040101;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176001006470;RAFAEL POMBO;URBANA;KR 7 R BIS 72 124 ;6620181 / 3472726 / 311 7708939
76001;CALI;176001040101;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176001040101;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;URBANA;KR 7 S BIS CL 72 Y 73 ;6620181 / 3472726 / 311 7708939
76001;CALI;176001008723;INSTITUCION EDUCATIVA MANUEL MARIA MALLARINO;176001008723;INSTITUCION EDUCATIVA MANUEL MARIA MALLARINO;URBANA;IND  CALLE 63 CR 7 L BIS # 63-10;3797428
76001;CALI;176001001800;INSTITUCION EDUCATIVA VILLACOLOMBIA;176001026453;LICEO PARQUE INFANTIL;URBANA;CR 12 E NO. 48-36;4421486
76001;CALI;176001003586;INSTITUCION EDUCATIVA JUAN DE AMPUDIA;176001001290;JARDIN NACIONAL NO.1;URBANA;CL 58 11 B 48 ;3816357
76001;CALI;176001004329;INSTITUCION EDUCATIVA EVARISTO GARCIA;176001004329;INSTITUCION EDUCATIVA EVARISTO GARCIA;URBANA;CL 32 17 41 ;3451468
76001;CALI;176001001681;INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO;176001001681;INSTITUCION EDUCATIVA ALBERTO CARVAJAL BORRERO;URBANA;IND KR 14 58 00;4437206 / 318 4494773
76001;CALI;176001020359;INSTITUCION EDUCATIVA RAFAEL NAVIA VARON;176001003373;FRANCISCO MONTES IDROBO;URBANA;CL 12 46 40 ;5529902 / 5547094 5547095
76001;CALI;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYZEDO Y CUERO;176001004710;GENERAL CARLOS ALBAN;URBANA;CL 18 A 24 65 ;3261233
76001;CALI;176001008642;INSTITUCION EDUCATIVA CARLOS HOLGUIN LLOREDA;176001005015;REPUBLICA DE COSTA RICA;URBANA;CL 14 C 41 A 05 ;3372822
76001;CALI;176001008642;INSTITUCION EDUCATIVA CARLOS HOLGUIN LLOREDA;176001004612;SANTA ELENA;URBANA;CL 23 32 79;3347584
76001;CALI;176001006119;INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER;176001002806;JOSE VICENTE CONCHA;URBANA;KR 30 A 30 A 27 ;3366942
76001;CALI;176001003918;INSTITUCION EDUCATIVA JUAN  XXIII;176001023285;JULIO RINCON;URBANA;CL 70 28 E BIS 00 ;4458897
76001;CALI;176001003951;INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ;176001002733;BATALLA DE CARABOBO;URBANA;CL 16 51 00 ;3450192 / 317 4361830
76001;CALI;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;176001017374;INSTITUCION EDUCATIVA GABRIELA MISTRAL;URBANA;KR 27 D 96 06 ;3900731
76001;CALI;176001027001;INSTITUCION EDUCATIVA MONSE•OR RAMON ARCILA;176001023811;ALFONSO REYES ECHANDIA;URBANA;IND DIAGONAL 26 P 16 NO 105 - 04;4228221 / 320 4587758
76001;CALI;176001028872;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO;176001028872;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL CARLOS HOLGUIN MALLARINO - SEDE PRINCIPAL;URBANA;CL 55 A 30 B 50 ;4263307 / 320 6032278
76001;CALI;176001015975;INSTITUCION EDUCATIVA CIUDAD CORDOBA;176001015975;INSTITUCION EDUCATIVA CIUDAD CORDOBA - SEDE PRINCIPAL;URBANA;CL 50 49 C 100 ;4836871
76001;CALI;176001007131;INSTITUCION EDUCATIVA CARLOS HOLMES TRUJILLO;176001006496;POLICARPA SALAVARRIETA;URBANA;CL 44 KR 40 ;3280128
76001;CALI;176001013310;INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI;176001004442;JHON F. KENNEDY;URBANA;KR 68 3 83 ;312 4718300
76001;CALI;176001004485;INSTITUCION EDUCATIVA JUANA DE CAICEDO Y CUERO;176001004396;SEDE SIMON BOLIVAR;URBANA;CL 1 OESTE 42 A 94 ;5190421 - 317 5109138
